1024;0.0320000015;0.0060000001
2048;0.0300000012;0.0050000004
3072;0.0230000019;0.0070000002
4096;0.0280000009;0.0110000009
5120;0.0230000019;0.0100000007
6144;0.0440000035;0.0150000006
7168;0.0260000005;0.0120000001
8192;0.0380000025;0.0190000013
9216;0.0430000015;0.0210000016
10240;0.0450000018;0.0240000002
11264;0.0370000005;0.0200000014
12288;0.0520000011;0.0290000010
13312;0.0720000044;0.0420000032
14336;0.0650000051;0.0329999998
15360;0.0700000003;0.0500000007
16384;0.0659999996;0.0500000007
17408;0.0760000050;0.0530000031
18432;0.0659999996;0.0500000007
19456;0.0520000011;0.0370000005
20480;0.0610000044;0.0460000038
21504;0.0550000034;0.0510000028
22528;0.0780000016;0.0500000007
23552;0.0880000070;0.0630000010
24576;0.0650000051;0.0480000004
25600;0.0630000010;0.0680000037
26624;0.1270000041;0.0910000056
27648;0.0910000056;0.0580000021
28672;0.1150000021;0.0770000070
29696;0.0820000023;0.0570000038
30720;0.1010000035;0.0780000016
31744;0.1160000041;0.0790000036
32768;0.0820000023;0.0820000023
33792;0.1300000101;0.1130000055
34816;0.1130000055;0.0740000010
35840;0.0890000015;0.1030000076
36864;0.0900000036;0.0790000036
37888;0.1220000088;0.1040000021
38912;0.0990000069;0.0900000036
39936;0.1260000020;0.1060000062
40960;0.1250000000;0.0910000056
41984;0.1720000058;0.1580000073
43008;0.1650000066;0.1350000054
44032;0.1990000159;0.0960000008
45056;0.1350000054;0.1319999993
46080;0.1450000107;0.1410000026
47104;0.1420000046;0.1280000061
48128;0.1260000020;0.1240000054
49152;0.1640000045;0.1370000094
50176;0.1610000134;0.1420000046
51200;0.1469999999;0.1070000082
52224;0.1460000128;0.1440000087
53248;0.1560000032;0.1300000101
54272;0.1650000066;0.1500000060
55296;0.1750000119;0.1530000120
56320;0.2050000131;0.1860000044
57344;0.1319999993;0.1580000073
58368;0.1540000141;0.1600000113
59392;0.1340000033;0.1360000074
60416;0.1620000005;0.1210000068
61440;0.1630000025;0.1270000041
62464;0.1590000093;0.1550000012
63488;0.1410000026;0.1260000020
64512;0.1870000064;0.1710000038
65536;0.2780000269;0.2410000116
66560;0.2690000236;0.1910000145
67584;0.2330000103;0.1950000077
68608;0.2270000130;0.1750000119
69632;0.2200000137;0.1780000031
70656;0.1570000052;0.1660000086
71680;0.2320000082;0.2120000124
72704;0.1810000092;0.2260000110
73728;0.1960000098;0.1450000107
74752;0.2170000076;0.2180000097
75776;0.1640000045;0.1600000113
76800;0.2010000050;0.1680000126
77824;0.1880000085;0.1710000038
78848;0.3220000267;0.2480000108
79872;0.3010000288;0.2430000156
80896;0.2569999993;0.2550000250
81920;0.2660000026;0.2490000129
82944;0.1940000057;0.1670000106
83968;0.2060000151;0.1810000092
84992;0.2090000063;0.2290000170
86016;0.2060000151;0.1750000119
87040;0.2470000088;0.2370000184
88064;0.2500000000;0.2370000184
89088;0.2890000045;0.2110000104
90112;0.2270000130;0.1990000159
91136;0.2440000176;0.1980000138
92160;0.2770000100;0.1930000037
93184;0.2760000229;0.2560000122
94208;0.2320000082;0.1980000138
95232;0.3020000160;0.2430000156
96256;0.2370000184;0.1940000057
97280;0.3250000179;0.3120000064
98304;0.2660000026;0.2590000033
99328;0.4630000293;0.3200000226
100352;0.2560000122;0.1950000077
101376;0.2750000060;0.2410000116
102400;0.4050000310;0.3060000241
103424;0.3670000136;0.3170000017
104448;0.3340000212;0.3070000112
105472;0.3780000210;0.3340000212
106496;0.3300000131;0.2220000178
107520;0.2890000045;0.2120000124
108544;0.2340000123;0.2100000083
109568;0.3110000193;0.2930000126
110592;0.2690000236;0.2590000033
111616;0.2670000196;0.2160000056
112640;0.2320000082;0.2180000097
113664;0.3400000036;0.3390000165
114688;0.3160000145;0.4580000341
115712;0.5120000243;0.3880000114
116736;0.4150000215;0.3930000067
117760;0.3070000112;0.2890000045
118784;0.2700000107;0.2400000095
119808;0.2569999993;0.2310000062
120832;0.3110000193;0.2340000123
121856;0.2639999986;0.2320000082
122880;0.2900000215;0.2280000150
123904;0.3630000055;0.3280000091
124928;0.4140000343;0.2420000136
125952;0.4670000076;0.3680000305
126976;0.3880000114;0.3980000317
128000;0.3920000196;0.2820000052
129024;0.3000000119;0.2650000155
130048;0.3640000224;0.3780000210
131072;0.3400000036;0.2500000000
132096;0.4410000145;0.3910000324
133120;0.4460000098;0.3700000048
134144;0.3340000212;0.3200000226
135168;0.4750000238;0.4330000281
136192;0.4110000134;0.4480000138
137216;0.4600000083;0.3720000088
138240;0.3880000114;0.4100000262
139264;0.4000000060;0.3710000217
140288;0.3990000188;0.3740000129
141312;0.4610000253;0.4320000112
142336;0.4350000322;0.3820000291
143360;0.4260000288;0.3940000236
144384;0.3630000055;0.3500000238
145408;0.4300000072;0.4190000296
146432;0.5780000091;0.5010000467
147456;0.5700000525;0.4410000145
148480;0.3690000176;0.3090000153
149504;0.4490000308;0.3710000217
150528;0.3910000324;0.2910000086
151552;0.3980000317;0.2800000012
152576;0.3370000124;0.3000000119
153600;0.3770000041;0.3460000157
154624;0.3290000260;0.2980000079
155648;0.3270000219;0.3050000072
156672;0.4590000212;0.4190000296
157696;0.3600000143;0.3110000193
158720;0.4550000131;0.3680000305
159744;0.5120000243;0.5270000100
160768;0.4190000296;0.3070000112
161792;0.4130000174;0.3180000186
162816;0.4200000167;0.3120000064
163840;0.4940000176;0.4120000303
164864;0.4320000112;0.4200000167
165888;0.4290000200;0.3180000186
166912;0.3490000069;0.3180000186
167936;0.4320000112;0.4630000293
168960;0.5570000410;0.4060000181
169984;0.5690000057;0.4260000288
171008;0.4700000286;0.3820000291
172032;0.3960000277;0.3290000260
173056;0.6040000319;0.5590000153
174080;0.4480000138;0.3660000265
175104;0.4050000310;0.3320000172
176128;0.4180000126;0.3320000172
177152;0.4080000222;0.3360000253
178176;0.4880000353;0.3510000110
179200;0.4390000105;0.4330000281
180224;0.9930000305;0.7690000534
181248;0.6910000443;0.5530000329
182272;0.6150000095;0.5530000329
183296;0.5180000067;0.4540000260
184320;0.5410000086;0.4800000191
185344;0.5390000343;0.4600000083
186368;0.3920000196;0.3680000305
187392;0.4550000131;0.3550000191
188416;0.5540000200;0.4640000165
189440;0.5550000072;0.4820000231
190464;0.5020000339;0.5220000148
191488;0.6620000601;0.6000000238
192512;0.6940000057;1.1060000658
193536;0.5840000510;0.5279999971
194560;0.4510000348;0.3730000257
195584;0.4720000327;0.3740000129
196608;0.6800000072;0.5610000491
197632;0.4320000112;0.3890000284
198656;0.6360000372;0.4380000234
199680;0.6230000257;0.5450000167
200704;0.5450000167;0.5440000296
201728;0.4830000103;0.5450000167
202752;0.7040000558;0.6390000582
203776;0.7190000415;0.6720000505
204800;0.5380000472;0.4250000119
205824;0.5260000229;0.3870000243
206848;0.5260000229;0.3910000324
207872;0.6550000310;0.6600000262
208896;0.6240000129;0.5340000391
209920;0.5750000477;0.6370000243
210944;0.6430000067;0.5260000229
211968;0.5430000424;0.3990000188
212992;0.6050000191;0.4660000205
214016;0.5170000196;0.3980000317
215040;0.6500000358;0.4050000310
216064;0.7310000062;0.7050000429
217088;0.5120000243;0.4320000112
218112;0.5230000019;0.4710000157
219136;0.6650000215;0.6250000000
220160;0.5020000339;0.4210000336
221184;0.6320000291;0.5570000410
222208;0.4650000334;0.5090000033
223232;0.7150000334;0.6640000343
224256;0.5330000520;0.4330000281
225280;0.5100000501;0.5520000458
226304;0.4680000246;0.4740000367
227328;0.5270000100;0.4660000205
228352;0.5970000029;0.5010000467
229376;0.9120000601;0.9750000238
230400;0.4950000346;0.4380000234
231424;0.7160000205;0.7150000334
232448;0.4980000257;0.5480000377
233472;0.9810000658;0.7090000510
234496;0.7860000134;0.7390000224
235520;0.5240000486;0.6100000143
236544;0.5879999995;0.4840000272
237568;0.9400000572;0.8380000591
238592;0.9690000415;0.6350000501
239616;0.5890000463;0.4670000076
240640;0.8000000119;0.6310000420
241664;0.8100000620;0.8450000286
242688;0.6070000529;0.5070000291
243712;0.5870000124;0.4910000265
244736;0.5840000510;0.4590000212
245760;0.5260000229;0.4640000165
246784;0.7500000596;0.6570000052
247808;0.6800000072;0.6060000062
248832;0.6970000267;0.7200000286
249856;0.7260000110;0.6000000238
250880;0.6200000048;0.4810000360
251904;0.6540000439;0.5630000234
252928;0.5670000315;0.4830000103
253952;0.8610000610;0.7890000343
254976;0.6230000257;0.4880000353
256000;0.7610000372;0.8320000172
257024;0.7000000477;0.5460000038
258048;0.6700000167;0.5260000229
259072;0.7640000582;0.6410000324
260096;0.6310000420;0.7020000219
261120;0.6950000525;0.6440000534
262144;0.6330000162;0.4950000346
263168;0.6960000396;0.6930000186
264192;1.0900000334;0.8800000548
265216;0.9270000458;0.7990000248
266240;0.5740000010;0.6490000486
267264;0.9080000520;0.7020000219
268288;0.5750000477;0.5049999952
269312;0.7170000076;0.5730000138
270336;0.5950000286;0.5580000281
271360;0.6380000114;0.5110000372
272384;0.6260000467;0.5960000157
273408;0.9730000496;0.7970000505
274432;0.8810000420;0.6990000606
275456;0.6260000467;0.6140000224
276480;0.6170000434;0.6340000033
277504;0.8180000186;0.7520000339
278528;0.6490000486;0.5350000262
279552;0.8890000582;0.5520000458
280576;0.6200000048;0.5210000277
281600;0.6710000038;0.5570000410
282624;1.2270001173;0.9450000525
283648;0.7120000124;0.5620000362
284672;0.7800000310;0.5640000105
285696;0.8340000510;0.8130000234
286720;0.7990000248;0.9150000215
287744;0.6780000329;0.5370000005
288768;0.8850000501;0.7710000277
289792;0.8610000610;0.7970000505
290816;1.0230000019;0.9850000739
291840;1.1400001049;1.0340000391
292864;0.8930000663;0.8600000143
293888;0.8420000672;0.8000000119
294912;0.8520000577;0.7910000086
295936;0.8470000625;0.7900000215
296960;0.8590000272;0.8110000491
297984;0.8730000257;0.8980000615
299008;1.0460000038;0.9440000653
300032;0.9610000253;0.8400000334
301056;0.8980000615;0.8100000620
302080;0.8820000291;0.8170000315
303104;0.8820000291;0.8130000234
304128;0.8700000644;0.8220000267
305152;0.8850000501;0.8270000219
306176;1.0230000019;0.8480000496
307200;1.1180000305;0.9100000262
308224;0.6590000391;0.6010000110
309248;0.9410000443;1.0190000534
310272;0.9600000381;0.9700000286
311296;1.1220000982;0.8100000620
312320;0.8450000286;0.6590000391
313344;0.8720000386;0.8210000396
314368;1.3620001078;1.1590000391
315392;1.0279999971;0.9040000439
316416;0.8190000653;0.8480000496
317440;0.9060000181;0.8440000415
318464;0.7170000076;0.6560000181
319488;0.7610000372;0.6160000563
320512;0.8000000119;0.7630000114
321536;1.2800000906;0.7970000505
322560;1.0950000286;1.1790000200
323584;1.0980000496;0.9970000386
324608;1.1210000515;1.0590000153
325632;0.6850000620;0.6270000339
326656;0.8700000644;0.6120000482
327680;0.7900000215;0.6860000491
328704;0.9460000396;0.6150000095
329728;1.3370000124;1.2330000401
330752;0.7890000343;0.9620000720
331776;1.1759999990;1.0150001049
332800;0.8280000687;0.7460000515
333824;0.9770000577;0.9500000477
334848;0.8210000396;0.6470000148
335872;0.6920000315;0.7330000401
336896;0.7530000210;0.6690000296
337920;1.1840000153;1.0530000925
338944;1.0820000172;0.7170000076
339968;0.8540000319;0.7170000076
340992;1.0410000086;1.0270000696
342016;1.0140000582;0.6410000324
343040;0.9110000730;0.6630000472
344064;0.9910000563;0.7410000563
345088;0.7510000467;0.7470000386
346112;1.0700000525;1.0430001020
347136;0.9110000730;0.7260000110
348160;1.0340000391;0.8230000138
349184;0.9410000443;0.9420000315
350208;1.2210000753;0.8690000176
351232;0.7890000343;0.7540000081
352256;0.7170000076;0.6460000277
353280;0.8930000663;0.6730000377
354304;1.0690000057;1.0830000639
