1024;0.0150000006;0.0030000000
2048;0.0200000014;0.0070000002
3072;0.0210000016;0.0090000005
4096;0.0190000013;0.0080000004
5120;0.0280000009;0.0210000016
6144;0.0350000001;0.0150000006
7168;0.0460000038;0.0170000009
8192;0.0630000010;0.0220000017
9216;0.0420000032;0.0240000002
10240;0.0460000038;0.0270000007
11264;0.0470000021;0.0290000010
12288;0.0550000034;0.0320000015
13312;0.0540000014;0.0450000018
14336;0.0420000032;0.0300000012
15360;0.0430000015;0.0390000008
16384;0.0600000024;0.0340000018
17408;0.0640000030;0.0350000001
18432;0.0680000037;0.0490000024
19456;0.0530000031;0.0530000031
20480;0.1020000055;0.0690000057
21504;0.0830000043;0.0450000018
22528;0.0870000049;0.0600000024
23552;0.1050000042;0.0810000002
24576;0.0880000070;0.0640000030
25600;0.0800000057;0.0620000027
26624;0.1010000035;0.0770000070
27648;0.0870000049;0.0770000070
28672;0.0770000070;0.0580000021
29696;0.0980000049;0.0570000038
30720;0.1080000028;0.0720000044
31744;0.0960000008;0.0590000041
32768;0.0800000057;0.0710000023
33792;0.0920000076;0.0970000029
34816;0.1030000076;0.0860000029
35840;0.1600000113;0.1360000074
36864;0.1420000046;0.1100000069
37888;0.1160000041;0.0940000042
38912;0.1540000141;0.0850000009
39936;0.1290000081;0.1090000048
40960;0.1240000054;0.0850000009
41984;0.1190000027;0.0860000029
43008;0.1370000094;0.1150000021
44032;0.1420000046;0.1160000041
45056;0.1790000051;0.1340000033
46080;0.1650000066;0.1680000126
47104;0.1330000013;0.0960000008
48128;0.1230000034;0.1140000075
49152;0.1910000145;0.1330000013
50176;0.1980000138;0.1530000120
51200;0.1880000085;0.1710000038
52224;0.1400000006;0.1290000081
53248;0.1610000134;0.1469999999
54272;0.2610000074;0.1100000069
55296;0.1860000044;0.1590000093
56320;0.1469999999;0.1540000141
57344;0.1710000038;0.1500000060
58368;0.1920000017;0.1630000025
59392;0.1660000086;0.1610000134
60416;0.1660000086;0.1490000039
61440;0.1780000031;0.1710000038
62464;0.1590000093;0.1270000041
63488;0.2880000174;0.2360000163
64512;0.2090000063;0.3510000110
65536;0.2200000137;0.1880000085
66560;0.2180000097;0.2030000091
67584;0.2070000172;0.1830000132
68608;0.1960000098;0.1750000119
69632;0.1930000037;0.1770000011
70656;0.2480000108;0.2220000178
71680;0.2250000089;0.1820000112
72704;0.2340000123;0.1910000145
73728;0.2340000123;0.1870000064
74752;0.2530000210;0.2090000063
75776;0.2290000170;0.2120000124
76800;0.2250000089;0.2080000043
77824;0.2420000136;0.2190000117
78848;0.2630000114;0.2050000131
79872;0.2400000095;0.2230000049
