1024;0.0220000017;0.0040000002
2048;0.0170000009;0.0060000001
3072;0.0210000016;0.0090000005
4096;0.0200000014;0.0080000004
5120;0.0340000018;0.0100000007
6144;0.0240000002;0.0110000009
7168;0.0250000004;0.0120000001
8192;0.0270000007;0.0140000004
9216;0.0400000028;0.0220000017
10240;0.0360000022;0.0190000013
11264;0.0560000017;0.0270000007
12288;0.0510000028;0.0290000010
13312;0.0770000070;0.0510000028
14336;0.0860000029;0.0470000021
15360;0.0650000051;0.0460000038
16384;0.0659999996;0.0480000004
17408;0.0650000051;0.0510000028
18432;0.0650000051;0.0430000015
19456;0.0710000023;0.0540000014
20480;0.0680000037;0.0520000011
21504;0.0760000050;0.0490000024
22528;0.0560000017;0.0530000031
23552;0.0610000044;0.0560000017
24576;0.0840000063;0.0600000024
25600;0.1000000015;0.0780000016
26624;0.0840000063;0.0620000027
27648;0.0780000016;0.0590000041
28672;0.1190000027;0.0820000023
29696;0.1440000087;0.0910000056
30720;0.1060000062;0.0760000050
31744;0.1080000028;0.0820000023
32768;0.1250000000;0.1160000041
33792;0.1170000061;0.1030000076
34816;0.1230000034;0.1070000082
35840;0.1080000028;0.0770000070
36864;0.1210000068;0.1120000035
37888;0.1200000048;0.0910000056
38912;0.1280000061;0.0830000043
39936;0.1100000069;0.1100000069
40960;0.1540000141;0.1319999993
41984;0.1780000031;0.1280000061
43008;0.1469999999;0.1370000094
44032;0.1490000039;0.1370000094
45056;0.1600000113;0.1540000141
46080;0.1580000073;0.2140000165
47104;0.1390000135;0.0970000029
48128;0.1570000052;0.1450000107
49152;0.1240000054;0.1070000082
50176;0.1469999999;0.2650000155
51200;0.1670000106;0.1570000052
52224;0.1340000033;0.1350000054
53248;0.2320000082;0.1130000055
54272;0.1660000086;0.1190000027
55296;0.1980000138;0.1280000061
56320;0.1400000006;0.1590000093
57344;0.1550000012;0.1520000100
58368;0.1760000139;0.1560000032
59392;0.1730000079;0.2050000131
60416;0.2250000089;0.2040000111
61440;0.1570000052;0.1319999993
62464;0.1740000099;0.1469999999
63488;0.1630000025;0.1290000081
64512;0.1590000093;0.1720000058
65536;0.1450000107;0.1460000128
66560;0.2030000091;0.1440000087
67584;0.2540000081;0.2040000111
68608;0.2550000250;0.2230000049
69632;0.2270000130;0.2350000143
70656;0.2610000074;0.2250000089
71680;0.1940000057;0.1810000092
72704;0.1980000138;0.1650000066
73728;0.1980000138;0.1940000057
74752;0.1900000125;0.1730000079
75776;0.2210000157;0.2100000083
76800;0.2060000151;0.1910000145
77824;0.1910000145;0.1770000011
78848;0.1780000031;0.1630000025
79872;0.2240000069;0.2290000170
80896;0.2480000108;0.2450000048
81920;0.3020000160;0.3030000031
82944;0.1960000098;0.1990000159
83968;0.2400000095;0.2030000091
84992;0.2670000196;0.2430000156
86016;0.3120000064;0.2770000100
87040;0.2080000043;0.1780000031
88064;0.2180000097;0.2530000210
89088;0.2320000082;0.1870000064
90112;0.2270000130;0.2230000049
91136;0.2420000136;0.2030000091
92160;0.2480000108;0.2120000124
93184;0.3180000186;0.1980000138
94208;0.2920000255;0.2720000148
95232;0.2390000075;0.1850000024
96256;0.3280000091;0.2990000248
97280;0.2760000229;0.2560000122
98304;0.2500000000;0.3030000031
99328;0.2930000126;0.3000000119
100352;0.3050000072;0.2740000188
101376;0.3410000205;0.2830000222
102400;0.3200000226;0.3510000110
103424;0.3120000064;0.2800000012
104448;0.3750000298;0.2980000079
105472;0.4780000150;0.4030000269
106496;0.3590000272;0.3400000036
107520;0.3290000260;0.3010000288
108544;0.3190000057;0.3000000119
109568;0.3310000300;0.3070000112
110592;0.3400000036;0.3210000098
111616;0.3280000091;0.3070000112
112640;0.3390000165;0.3210000098
113664;0.2970000207;0.2310000062
114688;0.3390000165;0.3150000274
115712;0.4230000079;0.3890000284
116736;0.4550000131;0.3790000081
117760;0.3120000064;0.2630000114
118784;0.2500000000;0.2280000150
119808;0.2740000188;0.3350000083
120832;0.3890000284;0.3330000043
121856;0.3010000288;0.2450000048
122880;0.3330000043;0.2470000088
123904;0.3490000069;0.3410000205
124928;0.3690000176;0.3910000324
125952;0.4150000215;0.3410000205
126976;0.4250000119;0.2770000100
128000;0.2980000079;0.2480000108
129024;0.3680000305;0.2650000155
130048;0.3970000148;0.2950000167
131072;0.3680000305;0.2990000248
132096;0.4130000174;0.2690000236
133120;0.3460000157;0.2540000081
134144;0.3250000179;0.2630000114
135168;0.3960000277;0.3750000298
136192;0.3950000107;0.3470000029
137216;0.5130000114;0.3540000021
138240;0.4740000367;0.4800000191
139264;0.4590000212;0.2740000188
140288;0.5370000005;0.4160000086
141312;0.4440000355;0.4100000262
142336;0.4600000083;0.3300000131
143360;0.5000000000;0.7510000467
144384;0.4480000138;0.4190000296
145408;0.4060000181;0.2810000181
146432;0.4420000315;0.4560000300
147456;0.5350000262;0.5990000367
148480;0.5270000100;0.4770000279
149504;0.4190000296;0.3330000043
150528;0.4630000293;0.3590000272
151552;0.3610000312;0.3250000179
152576;0.4150000215;0.3270000219
153600;0.4850000143;0.4160000086
154624;0.4130000174;0.3200000226
155648;0.3530000150;0.2939999998
