tamanho;tempo_malloqueiro;tempo_malloc
1024;0.0110000009;0.0030000000
2048;0.0100000007;0.0030000000
3072;0.0120000001;0.0040000002
4096;0.0130000003;0.0050000004
5120;0.0150000006;0.0050000004
6144;0.0160000008;0.0060000001
7168;0.0190000013;0.0060000001
8192;0.0210000016;0.0070000002
9216;0.0230000019;0.0080000004
10240;0.0250000004;0.0080000004
11264;0.0270000007;0.0090000005
12288;0.0280000009;0.0100000007
13312;0.0310000014;0.0140000004
14336;0.0320000015;0.0110000009
15360;0.0350000001;0.0120000001
16384;0.0360000022;0.0130000003
17408;0.0380000025;0.0130000003
18432;0.0410000011;0.0140000004
19456;0.0420000032;0.0150000006
20480;0.0440000035;0.0150000006
21504;0.0460000038;0.0160000008
22528;0.0480000004;0.0170000009
23552;0.0490000024;0.0180000011
24576;0.0520000011;0.0180000011
25600;0.0540000014;0.0190000013
26624;0.0850000009;0.0200000014
27648;0.0570000038;0.0200000014
28672;0.0590000041;0.0220000017
29696;0.0610000044;0.0220000017
30720;0.0650000051;0.0230000019
31744;0.0659999996;0.0230000019
32768;0.0670000017;0.0240000002
33792;0.0659999996;0.0680000037
34816;0.0680000037;0.0680000037
35840;0.0700000003;0.0690000057
36864;0.0720000044;0.0710000023
37888;0.0740000010;0.0730000064
38912;0.0750000030;0.0750000030
39936;0.0770000070;0.0770000070
40960;0.0790000036;0.0780000016
41984;0.0810000002;0.0810000002
43008;0.0820000023;0.0830000043
44032;0.0840000063;0.0850000009
45056;0.0860000029;0.0860000029
46080;0.0890000015;0.0880000070
47104;0.0900000036;0.0890000015
48128;0.0920000076;0.0920000076
49152;0.0940000042;0.0930000022
50176;0.0960000008;0.0950000063
51200;0.0980000049;0.0970000029
52224;0.1000000015;0.0990000069
53248;0.1090000048;0.1080000028
54272;0.1010000035;0.1000000015
55296;0.1020000055;0.1020000055
56320;0.1040000021;0.1030000076
57344;0.1060000062;0.1050000042
58368;0.1070000082;0.1070000082
59392;0.1090000048;0.1090000048
60416;0.1110000089;0.1100000069
61440;0.1130000055;0.1130000055
62464;0.1140000075;0.1140000075
63488;0.1160000041;0.1160000041
64512;0.1180000082;0.1180000082
65536;0.1200000048;0.1190000027
66560;0.1230000034;0.1210000068
67584;0.1230000034;0.1230000034
68608;0.1260000020;0.1250000000
69632;0.1350000054;0.1380000114
70656;0.1469999999;0.1319999993
71680;0.2210000157;0.1450000107
72704;0.1750000119;0.1520000100
73728;0.1380000114;0.1380000114
74752;0.1720000058;0.1700000018
75776;0.1410000026;0.1410000026
76800;0.1600000113;0.1430000067
77824;0.1450000107;0.4020000100
78848;0.1510000080;0.1500000060
79872;0.1530000120;0.1520000100
80896;0.1540000141;0.1540000141
81920;0.1570000052;0.1670000106
82944;0.1590000093;0.1580000073
83968;0.1600000113;0.1600000113
84992;0.1620000005;0.1620000005
86016;0.1640000045;0.1630000025
87040;0.1660000086;0.2330000103
88064;0.1680000126;0.1670000106
89088;0.1700000018;0.1600000113
90112;0.1620000005;0.1620000005
91136;0.1640000045;0.1640000045
92160;0.1660000086;0.1650000066
93184;0.1680000126;0.1670000106
94208;0.1840000153;0.1850000024
95232;0.1710000038;0.1700000018
96256;0.1730000079;0.1720000058
97280;0.1740000099;0.1740000099
98304;0.1760000139;0.1750000119
99328;0.1790000051;0.1780000031
100352;0.1810000092;0.1790000051
101376;0.1820000112;0.1820000112
102400;0.1830000132;0.1830000132
103424;0.1860000044;0.1850000024
104448;0.1870000064;0.1860000044
105472;0.2320000082;0.1880000085
106496;0.1900000125;0.1890000105
107520;0.1930000037;0.1910000145
108544;0.1950000077;0.1940000057
109568;0.1960000098;0.1950000077
110592;0.1990000159;0.1970000118
111616;0.2000000030;0.1980000138
112640;0.2020000070;0.2090000063
113664;0.2090000063;0.2240000069
114688;0.2100000083;0.2090000063
115712;0.2560000122;0.2110000104
116736;0.2460000068;0.4630000293
117760;0.2230000049;0.2210000157
118784;0.2240000069;0.2230000049
119808;0.2270000130;0.2240000069
120832;0.2270000130;0.4250000119
121856;0.2820000052;0.2290000170
122880;0.2320000082;0.2410000116
123904;0.2340000123;0.2330000103
124928;0.2360000163;0.2340000123
125952;0.2360000163;0.2360000163
126976;0.2390000075;0.2380000055
128000;0.2450000048;0.2340000123
129024;0.2360000163;0.2350000143
130048;0.2380000055;0.2390000075
131072;0.2410000116;0.2460000068
132096;0.2460000068;0.2350000143
