tamanho;tempo_malloqueiro;tempo_malloc
1024;0.0260000005;0.0060000001
2048;0.0220000017;0.0070000002
3072;0.0260000005;0.0080000004
4096;0.0300000012;0.0100000007
5120;0.0340000018;0.0110000009
6144;0.0400000028;0.0130000003
7168;0.0440000035;0.0140000004
8192;0.0480000004;0.0170000009
9216;0.0530000031;0.0180000011
10240;0.0570000038;0.0190000013
11264;0.0620000027;0.0220000017
12288;0.0670000017;0.0230000019
13312;0.0710000023;0.0320000015
14336;0.0750000030;0.0270000007
15360;0.0800000057;0.0280000009
16384;0.0850000009;0.0290000010
17408;0.0890000015;0.0320000015
18432;0.0930000022;0.0329999998
19456;0.0990000069;0.0350000001
20480;0.1020000055;0.0370000005
21504;0.1060000062;0.0380000025
22528;0.1110000089;0.0390000008
23552;0.1160000041;0.0410000011
24576;0.1200000048;0.0420000032
25600;0.1250000000;0.0440000035
26624;0.1290000081;0.0460000038
27648;0.1340000033;0.0470000021
28672;0.1380000114;0.0490000024
29696;0.1420000046;0.0510000028
30720;0.1460000128;0.0530000031
31744;0.1620000005;0.0540000014
32768;0.1560000032;0.0560000017
33792;0.1550000012;0.1560000032
34816;0.1590000093;0.1580000073
35840;0.1630000025;0.1620000005
36864;0.1660000086;0.1660000086
37888;0.1710000038;0.1700000018
38912;0.1750000119;0.1740000099
39936;0.1790000051;0.1790000051
40960;0.1840000153;0.1830000132
41984;0.1880000085;0.1880000085
43008;0.1920000017;0.2230000049
44032;0.2050000131;0.1840000153
45056;0.1900000125;0.1890000105
46080;0.1930000037;0.1930000037
47104;0.2120000124;0.2220000178
48128;0.2140000165;0.2130000144
49152;0.2170000076;0.2180000097
50176;0.2230000049;0.2210000157
51200;0.2260000110;0.2260000110
52224;0.2300000042;0.2510000169
53248;0.1720000058;0.1700000018
54272;0.1740000099;0.1740000099
55296;0.1780000031;0.1760000139
56320;0.1810000092;0.1790000051
57344;0.1840000153;0.1820000112
58368;0.1860000044;0.1860000044
59392;0.1890000105;0.1880000085
60416;0.1930000037;0.1920000017
61440;0.1950000077;0.1950000077
62464;0.1990000159;0.1980000138
63488;0.3190000057;0.2800000012
64512;0.2840000093;0.2820000052
65536;0.2870000005;0.2860000134
66560;0.2910000086;0.2910000086
67584;0.2960000038;0.2939999998
68608;0.3000000119;0.2990000248
69632;0.3040000200;0.3290000260
70656;0.2910000086;0.2900000215
