tamanho;tempo_malloqueiro;tempo_malloc
1024;0.0250000004;0.0050000004
2048;0.0220000017;0.0080000004
3072;0.0260000005;0.0080000004
4096;0.0300000012;0.0100000007
5120;0.0340000018;0.0110000009
6144;0.0380000025;0.0130000003
7168;0.0440000035;0.0150000006
8192;0.0480000004;0.0170000009
9216;0.0520000011;0.0180000011
10240;0.0570000038;0.0200000014
11264;0.0610000044;0.0210000016
12288;0.0650000051;0.0230000019
13312;0.0700000003;0.0329999998
14336;0.0780000016;0.0270000007
15360;0.0820000023;0.0280000009
16384;0.0860000029;0.0290000010
17408;0.0890000015;0.0310000014
18432;0.0940000042;0.0329999998
19456;0.0980000049;0.0350000001
20480;0.1030000076;0.0370000005
21504;0.1070000082;0.0380000025
22528;0.1120000035;0.0400000028
23552;0.1160000041;0.0410000011
24576;0.1210000068;0.0430000015
25600;0.1250000000;0.0450000018
26624;0.1290000081;0.0460000038
27648;0.1350000054;0.0480000004
28672;0.1380000114;0.0500000007
29696;0.1430000067;0.0510000028
30720;0.1480000019;0.0850000009
31744;0.0920000076;0.0280000009
32768;0.0820000023;0.0290000010
33792;0.0810000002;0.0820000023
34816;0.0830000043;0.0820000023
35840;0.0840000063;0.0840000063
36864;0.0870000049;0.0860000029
37888;0.0890000015;0.0880000070
38912;0.0910000056;0.0910000056
39936;0.0940000042;0.0930000022
40960;0.0960000008;0.0950000063
41984;0.0980000049;0.0980000049
43008;0.1000000015;0.1000000015
44032;0.1020000055;0.1010000035
45056;0.1050000042;0.1040000021
46080;0.1060000062;0.1060000062
47104;0.1090000048;0.1080000028
48128;0.1110000089;0.1110000089
49152;0.1130000055;0.1130000055
50176;0.2020000070;0.1160000041
51200;0.1220000088;0.1180000082
52224;0.1200000048;0.1190000027
53248;0.1220000088;0.1210000068
54272;0.1250000000;0.1230000034
55296;0.1260000020;0.1260000020
56320;0.1300000101;0.1280000061
57344;0.1310000122;0.1300000101
58368;0.1330000013;0.1319999993
59392;0.1350000054;0.1350000054
60416;0.1370000094;0.1370000094
61440;0.1390000135;0.1390000135
62464;0.1420000046;0.1410000026
63488;0.1440000087;0.1430000067
64512;0.1460000128;0.2020000070
65536;0.1490000039;0.1480000019
66560;0.1510000080;0.1500000060
67584;0.1530000120;0.1530000120
68608;0.1550000012;0.1540000141
69632;0.1570000052;0.1560000032
70656;0.1600000113;0.1580000073
71680;0.1620000005;0.1610000134
72704;0.1640000045;0.1620000005
73728;0.1660000086;0.1640000045
74752;0.1680000126;0.1670000106
75776;0.1710000038;0.1690000147
76800;0.1720000058;0.1720000058
77824;0.1960000098;0.1420000046
78848;0.1450000107;0.1440000087
79872;0.1460000128;0.1450000107
